"cntry","ppltrst","pplfair","pplhlp","trstprl","trstplc","netusoft","vote","polintr"
"ES",5,7,2,0,9,2,1,4
"ES",1,2,1,4,4,5,1,1
"ES",5,0,6,5,6,1,1,3
"ES",5,2,5,0,0,5,1,2
"ES",6,7,5,6,8,5,1,2
"ES",7,9,9,9,9,1,1,3
"ES",6,6,7,1,7,5,1,2
"ES",3,8,1,3,10,1,1,4
"ES",6,4,5,5,4,5,1,3
"ES",10,0,5,5,10,1,1,2
"ES",7,3,4,2,7,4,1,2
"ES",4,5,5,4,5,5,1,3
"ES",10,10,10,8,10,5,1,3
"ES",2,2,2,7,8,5,3,3
"ES",6,6,6,5,8,5,1,2
"ES",5,5,2,0,8,5,1,4
"ES",2,4,3,5,2,5,1,2
"ES",6,7,4,7,6,5,1,3
"ES",7,3,5,7,8,5,3,3
"ES",8,8,5,7,7,4,1,1
"ES",6,7,4,3,10,5,1,3
"ES",6,2,7,8,8,5,3,1
"ES",3,5,4,7,6,5,1,4
"ES",7,8,7,6,10,5,2,4
"ES",4,8,2,5,8,5,3,3
"ES",7,8,5,6,7,4,3,3
"ES",8,8,6,6,5,5,1,2
"ES",1,8,6,5,7,1,2,4
"ES",5,5,10,5,5,5,2,3
"ES",6,6,7,0,5,5,1,4
"ES",2,8,1,5,9,1,2,4
"ES",7,4,5,0,0,5,1,4
"ES",7,5,5,NA,5,5,2,2
"ES",10,10,10,7,10,2,1,1
"ES",0,0,0,0,0,5,2,1
"ES",7,4,5,6,8,3,2,3
"ES",5,7,2,5,8,1,1,4
"ES",4,4,3,5,7,5,2,4
"ES",5,6,6,3,5,5,2,1
"ES",6,6,5,6,5,5,1,2
"ES",6,7,7,6,10,1,2,4
"ES",6,5,5,8,7,5,1,2
"ES",6,5,2,5,4,5,3,3
"ES",6,6,4,4,0,5,1,3
"ES",8,9,4,5,3,5,2,3
"ES",2,5,2,3,7,5,2,3
"ES",6,7,3,7,9,4,3,3
"ES",7,6,1,7,8,5,1,3
"ES",3,5,6,5,8,5,1,3
"ES",3,5,5,0,9,5,1,2
"ES",5,7,6,3,9,5,1,1
"ES",4,6,5,5,9,1,1,3
"ES",4,5,5,5,7,2,1,3
"ES",7,7,8,7,5,5,2,4
"ES",5,0,10,0,0,5,2,4
"ES",7,7,3,2,7,5,2,1
"ES",8,8,7,6,4,5,1,2
"ES",6,10,5,0,8,5,1,1
"ES",0,6,5,2,3,4,1,3
"ES",2,10,9,5,7,5,2,4
"ES",3,4,2,0,3,5,2,4
"ES",6,8,5,7,9,5,1,3
"ES",7,3,6,6,6,5,1,3
"ES",4,6,3,1,9,5,1,4
"ES",5,8,4,5,9,5,1,3
"ES",6,7,6,0,6,5,2,3
"ES",6,7,6,6,9,5,1,3
"ES",5,6,7,5,6,5,2,3
"ES",2,4,2,6,7,5,3,3
"ES",5,6,8,10,6,5,2,4
"ES",3,1,1,2,9,5,2,4
"ES",7,6,5,6,7,5,1,2
"ES",2,6,3,6,7,1,1,4
"ES",6,9,3,4,9,5,1,3
"ES",5,8,6,0,8,5,2,4
"ES",5,2,6,5,7,5,2,3
"ES",4,6,2,5,5,5,2,3
"ES",5,5,7,7,8,5,1,1
"ES",6,7,7,8,7,4,1,2
"ES",8,2,6,2,7,5,1,3
"ES",5,8,3,1,9,5,1,4
"ES",0,1,5,5,7,2,1,4
"ES",2,3,2,4,6,5,1,3
"ES",4,3,6,4,3,5,2,4
"ES",2,5,5,0,7,5,1,1
"ES",6,6,2,2,8,5,1,2
"ES",5,7,5,6,7,2,1,2
"ES",5,6,4,4,4,5,1,3
"ES",7,7,6,5,6,5,1,3
"ES",7,7,6,3,7,5,1,3
"ES",2,4,4,4,6,5,1,3
"ES",2,4,3,4,8,5,1,2
"ES",4,5,4,2,8,5,1,4
"ES",7,4,6,3,5,5,1,3
"ES",7,5,6,0,6,5,1,3
"ES",2,0,0,7,9,5,1,3
"ES",6,9,6,3,7,5,1,2
"ES",4,2,0,7,3,5,1,2
"ES",2,4,3,3,4,5,3,4
"ES",3,6,2,0,9,5,2,4
"ES",6,8,7,7,9,5,3,4
"ES",5,4,6,8,7,5,1,3
"ES",7,6,5,8,7,5,1,2
"ES",4,7,3,1,9,5,1,4
"ES",9,5,6,6,9,5,1,2
"ES",5,4,2,6,10,5,1,3
"ES",5,5,8,NA,9,2,2,4
"ES",7,8,4,9,8,5,1,3
"ES",5,5,5,6,8,5,1,3
"ES",6,7,5,5,6,5,2,3
"ES",5,2,0,5,5,5,1,3
"ES",3,7,5,0,0,5,2,3
"ES",4,6,6,NA,8,5,1,4
"ES",6,7,4,5,6,5,1,4
"ES",1,2,2,3,4,5,1,2
"ES",3,4,0,6,9,5,1,3
"ES",5,4,5,6,6,5,1,3
"ES",3,4,4,5,7,5,1,3
"ES",8,5,10,5,10,4,2,1
"ES",6,6,6,5,8,3,1,3
"ES",7,7,3,5,7,5,1,3
"ES",6,5,0,5,7,4,1,3
"ES",8,8,6,2,10,1,1,2
"ES",0,1,3,0,5,5,1,3
"ES",5,5,8,7,7,5,1,2
"ES",7,6,7,2,10,5,2,3
"ES",3,9,7,4,6,5,3,1
"ES",6,6,7,6,9,5,1,3
"ES",4,5,5,3,5,1,1,3
"ES",4,5,7,4,5,5,3,3
"ES",6,8,4,6,8,5,1,3
"ES",3,5,4,4,3,5,3,1
"ES",5,8,4,6,8,5,1,1
"ES",7,3,6,9,9,1,1,4
"ES",1,1,6,0,4,5,1,4
"ES",6,6,7,5,7,5,1,1
"ES",5,5,3,6,8,5,3,1
"ES",5,6,3,4,9,5,1,3
"ES",6,5,2,5,7,5,1,1
"ES",4,5,4,3,5,5,2,3
"ES",0,3,5,5,8,1,1,4
"ES",7,5,4,6,6,5,3,2
"ES",0,3,1,2,8,5,1,3
"ES",7,7,5,6,8,5,1,3
"ES",6,7,4,7,4,5,1,2
"ES",5,8,7,NA,10,1,1,3
"ES",5,5,5,5,5,5,1,4
"ES",7,10,0,5,9,5,1,3
"ES",5,5,6,5,10,1,1,4
"ES",7,7,7,5,8,3,2,3
"ES",6,6,2,5,6,5,1,4
"ES",1,2,7,0,3,5,2,4
"ES",8,7,4,NA,6,1,1,3
"ES",7,6,8,4,8,5,1,4
"ES",5,5,5,6,5,3,1,3
"ES",5,8,5,0,10,1,1,3
"ES",0,0,0,8,4,5,1,1
"ES",4,8,5,5,5,5,1,2
"ES",5,6,7,8,8,5,2,3
"ES",1,1,1,1,5,1,1,4
"ES",6,4,3,7,8,5,1,3
"ES",8,3,6,7,9,4,1,2
"ES",7,7,5,4,9,5,1,2
"ES",10,2,0,3,10,5,1,1
"ES",6,5,5,6,7,5,3,3
"ES",5,2,8,9,9,5,2,3
"ES",5,7,5,4,9,5,3,3
"ES",7,7,8,6,8,5,1,3
"ES",5,5,0,4,8,2,1,3
"ES",7,7,2,2,9,5,1,2
"ES",5,8,2,4,8,1,1,2
"ES",3,5,5,3,8,5,1,1
"ES",5,5,2,0,6,5,1,2
"ES",0,6,0,8,7,5,1,1
"ES",1,5,2,2,6,5,1,4
"ES",5,5,3,8,10,5,1,1
"ES",7,5,5,5,8,5,1,3
"ES",5,6,7,3,9,5,1,3
"ES",7,8,2,0,10,3,1,1
"ES",8,7,4,4,6,5,2,4
"ES",5,3,1,6,8,5,1,3
"ES",7,5,7,9,9,5,3,1
"ES",5,7,5,5,9,3,1,3
"ES",6,6,5,3,7,5,1,4
"ES",6,7,7,6,8,5,3,3
"ES",3,4,4,8,8,5,1,4
"ES",7,7,4,4,5,5,1,1
"ES",7,6,7,9,10,5,1,3
"ES",8,8,8,8,8,4,1,3
"ES",6,3,6,4,7,5,1,4
"ES",7,7,3,7,9,5,1,2
"ES",7,8,6,0,2,1,1,2
"ES",7,8,8,9,8,1,2,1
"ES",2,5,7,4,5,1,1,4
"ES",6,2,5,3,8,1,1,2
"ES",7,7,8,5,8,5,2,3
"ES",5,5,5,4,3,5,1,2
"ES",7,5,5,5,7,5,1,2
"ES",3,3,4,0,10,5,1,4
"ES",7,4,6,8,7,4,1,2
"ES",7,0,3,2,10,5,1,3
"ES",6,7,6,6,6,4,3,3
"ES",2,4,2,7,8,5,1,3
"ES",9,8,2,7,5,5,1,3
"ES",6,6,4,6,8,5,1,3
"ES",6,5,3,4,5,5,1,4
"ES",2,8,4,3,4,5,1,2
"ES",7,9,7,7,8,5,1,2
"ES",4,2,2,2,7,1,1,3
"ES",6,5,6,4,9,5,1,3
"ES",6,7,3,5,9,5,1,3
"ES",7,8,8,7,6,5,1,3
"ES",7,5,8,4,6,5,2,4
"ES",2,4,2,5,9,5,3,1
"ES",5,7,2,7,2,5,1,3
"ES",8,9,7,6,9,5,1,4
"ES",8,8,4,3,8,5,1,1
"ES",7,3,5,0,5,5,2,4
"ES",3,3,4,5,9,5,1,3
"ES",5,5,10,5,10,1,1,4
"ES",2,3,5,5,9,1,1,2
"ES",9,9,7,6,9,5,1,2
"ES",5,6,2,8,8,1,1,3
"ES",5,6,7,3,6,5,3,1
"ES",0,0,0,0,7,1,2,4
"ES",7,5,2,1,8,5,1,2
"ES",0,4,5,0,6,5,1,4
"ES",4,4,6,7,8,1,1,1
"ES",5,5,3,5,6,5,1,4
"ES",8,10,8,1,10,1,1,3
"ES",4,7,6,5,5,5,2,2
"ES",8,8,9,5,5,5,2,2
"ES",7,7,4,2,7,5,1,3
"ES",4,7,3,0,8,2,1,4
"ES",6,6,3,6,6,5,3,3
"ES",3,3,1,6,2,5,1,1
"ES",8,10,6,8,9,1,1,2
"ES",5,7,7,2,9,2,2,3
"ES",7,6,8,5,8,5,1,3
"ES",4,6,2,0,1,1,1,3
"ES",5,7,6,4,5,5,1,3
"ES",4,0,5,6,9,5,1,3
"ES",5,4,4,3,7,5,1,3
"ES",0,10,0,0,7,5,3,4
"ES",5,5,2,3,4,5,1,3
"ES",3,3,3,2,1,5,2,1
"ES",8,9,8,6,9,5,1,3
"ES",3,5,5,0,10,1,1,2
"ES",5,5,5,1,9,5,1,3
"ES",7,5,8,8,9,4,2,3
"ES",8,8,7,8,7,5,1,2
"ES",7,5,7,5,6,5,1,2
"ES",8,7,7,7,7,4,1,3
"ES",2,5,4,5,9,1,2,4
"ES",7,7,3,5,7,5,1,3
"ES",0,0,0,0,0,1,2,4
"ES",1,3,1,6,5,5,1,3
"ES",6,7,5,5,7,5,1,3
"ES",10,10,8,0,0,1,2,2
"ES",5,5,7,7,8,5,3,3
"ES",3,4,0,5,7,5,1,3
"ES",7,7,6,4,8,5,1,2
"ES",5,5,5,5,5,5,1,3
"ES",3,5,4,3,1,5,2,3
"ES",5,3,3,6,7,5,1,4
"ES",NA,6,6,NA,8,1,1,4
"ES",3,5,2,1,7,4,1,2
"ES",4,9,5,7,10,5,3,3
"ES",1,2,2,4,5,5,1,1
"ES",5,7,2,0,8,5,1,3
"ES",8,10,3,10,10,5,2,3
"ES",5,5,5,5,10,3,2,3
"ES",5,6,5,8,10,5,2,3
"ES",7,8,7,5,8,5,1,3
"ES",6,5,5,6,2,5,1,3
"ES",7,7,4,7,8,5,1,2
"ES",7,7,8,5,7,5,2,4
"ES",5,9,5,5,8,3,1,3
"ES",8,2,4,0,10,5,1,4
"ES",5,5,3,5,8,5,1,3
"ES",4,3,3,6,6,5,1,1
"ES",0,0,0,5,9,1,1,3
"ES",9,6,3,4,9,5,2,3
"ES",7,8,5,5,9,5,1,4
"ES",5,5,0,6,9,5,1,1
"ES",2,6,8,7,9,5,3,1
"ES",4,3,4,2,8,1,1,4
"ES",7,9,3,8,5,5,1,1
"ES",8,10,8,8,8,1,2,3
"ES",7,5,7,5,9,5,1,2
"ES",5,5,6,5,4,5,2,4
"ES",3,3,9,2,9,5,1,2
"ES",7,7,4,0,5,5,1,3
"ES",2,3,7,0,3,4,1,3
"ES",5,7,2,5,6,5,1,2
"ES",5,5,0,3,7,1,1,4
"ES",6,5,3,2,9,5,2,3
"ES",7,3,8,2,7,4,1,1
"ES",6,6,6,6,8,5,3,1
"ES",4,3,4,3,7,5,1,3
"ES",5,NA,2,7,9,1,1,3
"ES",2,4,0,NA,1,4,2,3
"ES",8,9,8,4,3,1,1,1
"ES",1,4,3,4,6,1,1,3
"ES",7,7,7,4,6,5,3,3
"ES",5,6,5,4,8,5,1,4
"ES",3,3,3,5,6,5,3,3
"ES",5,4,4,5,5,5,3,3
"ES",7,8,5,7,8,5,2,2
"ES",7,6,5,6,7,5,1,3
"ES",8,7,5,10,8,5,1,1
"ES",5,5,5,3,9,5,1,3
"ES",7,9,9,5,10,5,1,2
"ES",8,9,8,1,9,3,1,2
"ES",7,7,4,3,5,5,3,4
"ES",10,5,5,NA,8,4,1,4
"ES",4,5,5,5,7,5,2,3
"ES",8,8,3,0,8,5,1,2
"ES",6,7,4,8,9,5,1,1
"ES",7,8,5,8,9,5,2,4
"ES",7,5,1,0,10,5,1,1
"ES",9,4,5,5,9,1,1,3
"ES",5,5,2,0,5,1,2,4
"ES",7,9,3,3,5,5,2,2
"ES",5,5,8,7,8,5,1,1
"ES",6,6,7,7,9,1,2,3
"ES",3,5,5,3,3,4,1,3
"ES",4,5,9,0,7,2,1,4
"ES",5,8,7,8,10,5,1,1
"ES",7,7,6,8,8,5,1,1
"ES",5,5,2,5,4,5,2,3
"ES",5,5,5,3,8,2,1,3
"ES",5,5,3,7,8,5,3,3
"ES",7,7,6,6,8,5,1,3
"ES",2,3,6,7,6,5,3,4
"ES",8,8,6,5,8,5,1,1
"ES",0,0,5,0,4,1,2,4
"ES",7,7,6,7,6,5,1,1
"ES",9,8,7,6,10,2,3,1
"ES",6,8,6,6,9,5,3,3
"ES",6,5,8,8,8,3,1,4
"ES",2,4,2,3,6,5,3,4
"ES",8,8,6,5,5,5,1,2
"ES",4,7,5,6,3,4,1,2
"ES",7,7,2,0,7,5,2,3
"ES",5,4,5,2,5,5,2,3
"ES",8,9,5,0,10,5,3,1
"ES",8,8,3,4,3,5,1,2
"ES",4,4,3,0,5,5,3,4
"ES",7,6,6,7,9,5,1,1
"ES",5,4,8,0,9,5,3,3
"ES",4,5,2,5,8,5,1,4
"ES",5,6,6,7,9,5,1,3
"ES",6,4,4,4,7,4,1,3
"ES",3,5,0,10,10,5,1,3
"ES",3,5,5,4,8,2,1,4
"ES",5,5,6,3,7,5,3,3
"ES",9,9,7,6,9,5,1,2
"ES",8,8,8,8,7,5,1,2
"ES",6,6,5,6,8,5,1,3
"ES",7,7,7,7,9,5,1,2
"ES",4,5,5,5,8,5,1,3
"ES",4,3,2,4,1,4,1,2
"ES",3,3,3,6,10,5,1,2
"ES",4,7,8,7,6,2,1,4
"ES",5,6,7,3,9,5,1,2
"ES",6,5,6,0,6,5,1,4
"ES",7,0,7,4,7,5,2,3
"ES",7,5,2,2,6,5,1,1
"ES",6,7,2,5,7,5,1,2
"ES",4,4,6,5,7,5,2,4
"ES",3,4,3,6,8,5,1,3
"ES",3,5,1,0,6,5,1,3
"ES",5,8,5,3,8,5,1,3
"ES",3,2,4,4,7,1,2,4
"ES",4,5,4,2,10,5,3,4
"ES",7,4,3,7,6,5,1,1
"ES",6,6,5,5,7,5,1,2
"ES",5,8,9,3,7,5,1,1
